Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,51,80,"$4,080","$1,591.2",39.00%,Online
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Men's Apparel,63,70,"$4,410","$1,675.8",38.00%,Online
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Women's Apparel,64,98,"$6,272","$2,822.4",45.00%,Online
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Men's Street Footwear,64,150,"$9,600","$3,936",41.00%,Online
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,53,105,"$5,565","$2,226",40.00%,Online
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Women's Street Footwear,51,98,"$4,998","$1,949.22",39.00%,Online
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,52,75,"$3,900","$1,482",38.00%,Online
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Men's Apparel,62,84,"$5,208","$2,031.12",39.00%,Online
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Women's Apparel,65,112,"$7,280","$3,203.2",44.00%,Online
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Men's Street Footwear,44,152,"$6,688","$3,678.4",55.00%,Online
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,42,94,"$3,948","$2,368.8",60.00%,Online
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Women's Street Footwear,32,91,"$2,912","$1,310.4",45.00%,Online
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,39,44,"$1,716",$840.84,49.00%,Online
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Men's Apparel,52,68,"$3,536","$1,661.92",47.00%,Online
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Women's Apparel,44,98,"$4,312","$2,199.12",51.00%,Online
Amazon,1185732,12-Feb-21,Northeast,Massachusetts,Boston,Men's Street Footwear,41,167,"$6,847","$3,834.32",56.00%,Online
Amazon,1185732,12-Feb-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,44,61,"$2,684","$1,610.4",60.00%,Online
Amazon,1185732,12-Feb-21,Northeast,Massachusetts,Boston,Women's Street Footwear,33,74,"$2,442","$1,221",50.00%,Online
Amazon,1185732,15-Oct-21,Northeast,Massachusetts,Boston,Women's Apparel,51,68,"$3,468","$1,213.8",35.00%,Outlet
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Men's Street Footwear,49,120,"$5,880","$2,058",35.00%,Outlet
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,102,"$4,080","$1,428",35.00%,Outlet
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Women's Street Footwear,44,91,"$4,004","$1,201.2",30.00%,Outlet
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,83,"$3,486","$1,010.94",29.00%,Outlet
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Men's Apparel,50,78,"$3,900","$1,248",32.00%,Outlet
Amazon,1185732,14-Nov-21,Northeast,Massachusetts,Boston,Women's Apparel,48,123,"$5,904","$2,066.4",35.00%,Outlet
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Men's Street Footwear,51,178,"$9,078","$3,177.3",35.00%,Outlet
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37,113,"$4,181","$1,337.92",32.00%,Outlet
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Women's Street Footwear,36,112,"$4,032","$1,088.64",27.00%,Outlet
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,43,105,"$4,515","$1,264.2",28.00%,Outlet
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Men's Apparel,52,90,"$4,680","$1,357.2",29.00%,Outlet
Amazon,1185732,13-Dec-21,Northeast,Massachusetts,Boston,Women's Apparel,51,128,"$6,528","$2,154.24",33.00%,Outlet
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Men's Street Footwear,35,179,"$6,265","$3,257.8",52.00%,Outlet
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,107,"$3,852","$1,887.48",49.00%,Outlet
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Women's Street Footwear,27,101,"$2,727","$1,090.8",40.00%,Outlet
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29,53,"$1,537",$599.43,39.00%,Outlet
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Men's Apparel,37,70,"$2,590","$1,061.9",41.00%,Outlet
Amazon,1185732,14-Jan-21,Northeast,Massachusetts,Boston,Women's Apparel,34,104,"$3,536","$1,520.48",43.00%,Outlet
Amazon,1185732,12-Feb-21,Northeast,Massachusetts,Boston,Men's Street Footwear,33,184,"$6,072","$2,853.84",47.00%,Outlet
Amazon,1185732,12-Feb-21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,33,72,"$2,376","$1,116.72",47.00%,Outlet
Amazon,1185732,12-Feb-21,Northeast,Massachusetts,Boston,Women's Street Footwear,25,85,"$2,125",$850,40.00%,Outlet
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,200,"$90,000","$27,000",30.00%,In-store
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Men's Apparel,60,275,"$1,65,000","$49,500",30.00%,In-store
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Women's Apparel,50,375,"$1,87,500","$65,625",35.00%,In-store
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,570,"$2,85,000","$1,14,000",40.00%,In-store
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,275,"$1,37,500","$55,000",40.00%,In-store
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,300,"$1,20,000","$36,000",30.00%,In-store
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,150,"$67,500","$20,250",30.00%,In-store
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Apparel,60,200,"$1,20,000","$36,000",30.00%,In-store
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Apparel,50,300,"$1,50,000","$52,500",35.00%,In-store
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,550,"$2,75,000","$1,10,000",40.00%,In-store
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,250,"$1,25,000","$50,000",40.00%,In-store
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,250,"$1,00,000","$30,000",30.00%,In-store
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,175,"$78,750","$23,625",30.00%,In-store
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Apparel,60,175,"$1,05,000","$31,500",30.00%,In-store
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Apparel,50,325,"$1,62,500","$56,875",35.00%,In-store
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,595,"$3,86,750","$1,54,700",40.00%,In-store
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,300,"$1,80,000","$72,000",40.00%,In-store
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,325,"$1,78,750","$53,625",30.00%,In-store
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,"$1,51,250","$45,375",30.00%,In-store
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Apparel,65,300,"$1,95,000","$58,500",30.00%,In-store
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,"$2,97,500","$1,04,125",35.00%,In-store
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,"$4,38,750","$1,75,500",40.00%,In-store
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,425,"$2,55,000","$1,02,000",40.00%,In-store
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,350,"$1,92,500","$57,750",30.00%,In-store
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,"$1,78,750","$53,625",30.00%,In-store
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Apparel,65,325,"$2,11,250","$63,375",30.00%,In-store
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Apparel,70,475,"$3,32,500","$1,16,375",35.00%,In-store
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,700,"$4,55,000","$1,82,000",40.00%,In-store
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,450,"$2,70,000","$1,08,000",40.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,"$2,06,250","$61,875",30.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,"$1,78,750","$53,625",30.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Apparel,65,350,"$2,27,500","$68,250",30.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Apparel,70,525,"$3,67,500","$1,28,625",35.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,"$4,38,750","$1,75,500",40.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,450,"$2,70,000","$1,08,000",40.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,"$2,06,250","$61,875",30.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,"$1,51,250","$45,375",30.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Apparel,65,250,"$1,62,500","$48,750",30.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,"$2,97,500","$1,04,125",35.00%,Outlet
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,550,"$3,57,500","$1,43,000",40.00%,Outlet
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,350,"$2,10,000","$84,000",40.00%,Outlet
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,250,"$1,37,500","$41,250",30.00%,Outlet
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,225,"$1,23,750","$37,125",30.00%,Outlet
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Men's Apparel,65,225,"$1,46,250","$43,875",30.00%,Outlet
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Women's Apparel,70,325,"$2,27,500","$79,625",35.00%,Outlet
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,42,58,"$2,436","$1,047.48",43.00%,Online
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Men's Apparel,56,83,"$4,648","$1,998.64",43.00%,Online
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,"$4,508","$2,163.84",48.00%,Online
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,49,165,"$8,085","$4,042.5",50.00%,Online
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,69,"$3,381","$1,724.31",51.00%,Online
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,75,"$2,850","$1,168.5",41.00%,Online
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,38,"$1,672",$702.24,42.00%,Online
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Apparel,58,60,"$3,480","$1,566",45.00%,Online
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Apparel,45,75,"$3,375","$1,586.25",47.00%,Online
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,48,154,"$7,392","$3,917.76",53.00%,Online
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,68,"$3,332","$1,832.6",55.00%,Online
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,73,"$2,774","$1,220.56",44.00%,Online
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,49,"$2,156",$883.96,41.00%,Online
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Apparel,57,53,"$3,021","$1,359.45",45.00%,Online
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,"$4,508","$2,073.68",46.00%,Online
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,173,"$11,072","$5,868.16",53.00%,Online
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54,87,"$4,698","$2,536.92",54.00%,Online
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,51,98,"$4,998","$2,099.16",42.00%,Online
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,80,"$4,160","$1,664",40.00%,Online
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Apparel,63,78,"$4,914","$2,211.3",45.00%,Online
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Apparel,65,115,"$7,475","$3,438.5",46.00%,Online
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,169,"$9,971","$5,284.63",53.00%,Online
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,56,123,"$6,888","$3,512.88",51.00%,Online
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,53,88,"$4,664","$2,052.16",44.00%,Online
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,91,"$4,732","$1,987.44",42.00%,Online
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Apparel,60,94,"$5,640","$2,425.2",43.00%,Online
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Apparel,66,138,"$9,108","$4,280.76",47.00%,Online
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,196,"$12,544","$6,648.32",53.00%,Online
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55,131,"$7,205","$3,602.5",50.00%,Online
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,54,109,"$5,886","$2,413.26",41.00%,Online
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,85,"$4,505","$1,982.2",44.00%,Online
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Apparel,60,102,"$6,120","$2,509.2",41.00%,Online
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Apparel,64,137,"$8,768","$4,296.32",49.00%,Online
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,60,196,"$11,760","$5,997.6",51.00%,Online
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,58,135,"$7,830","$4,228.2",54.00%,Online
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,52,105,"$5,460","$2,457",45.00%,Online
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,51,72,"$3,672","$1,542.24",42.00%,Online
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Apparel,59,73,"$4,307","$1,938.15",45.00%,Online
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Apparel,64,106,"$6,784","$3,188.48",47.00%,Online
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,154,"$9,086","$4,724.72",52.00%,Online
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54,95,"$5,130","$2,667.6",52.00%,Online
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,52,75,"$3,900","$1,677",43.00%,Online
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,56,"$2,968","$1,246.56",42.00%,Online
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Men's Apparel,64,63,"$4,032","$1,733.76",43.00%,Online
Amazon,1185732,17-Sep-21,Northeast,New Hampshire,Manchester,Women's Apparel,68,98,"$6,664","$3,065.44",46.00%,Online
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,31,68,"$2,108",$716.72,34.00%,Outlet
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Men's Apparel,41,96,"$3,936","$1,298.88",33.00%,Outlet
Amazon,1185732,19-Feb-21,Northeast,New Hampshire,Manchester,Women's Apparel,36,124,"$4,464","$1,785.6",40.00%,Outlet
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,39,188,"$7,332","$3,372.72",46.00%,Outlet
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,36,88,"$3,168","$1,457.28",46.00%,Outlet
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,32,105,"$3,360","$1,142.4",34.00%,Outlet
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,33,45,"$1,485",$549.45,37.00%,Outlet
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Men's Apparel,47,60,"$2,820",$930.6,33.00%,Outlet
Amazon,1185732,17-Mar-21,Northeast,New Hampshire,Manchester,Women's Apparel,36,99,"$3,564","$1,354.32",38.00%,Outlet
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,33,187,"$6,171","$2,591.82",42.00%,Outlet
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,38,85,"$3,230","$1,356.6",42.00%,Outlet
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,26,80,"$2,080",$707.2,34.00%,Outlet
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,53,"$1,855",$593.6,32.00%,Outlet
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Men's Apparel,40,61,"$2,440",$805.2,33.00%,Outlet
Amazon,1185732,18-Apr-21,Northeast,New Hampshire,Manchester,Women's Apparel,33,101,"$3,333","$1,233.21",37.00%,Outlet
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,47,196,"$9,212","$3,961.16",43.00%,Outlet
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,40,93,"$3,720","$1,599.6",43.00%,Outlet
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,42,101,"$4,242","$1,442.28",34.00%,Outlet
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,41,91,"$3,731","$1,268.54",34.00%,Outlet
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Men's Apparel,52,90,"$4,680","$1,497.6",32.00%,Outlet
Amazon,1185732,17-May-21,Northeast,New Hampshire,Manchester,Women's Apparel,46,140,"$6,440","$2,511.6",39.00%,Outlet
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,44,216,"$9,504","$4,371.84",46.00%,Outlet
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,40,140,"$5,600","$2,632",47.00%,Outlet
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,43,109,"$4,687","$1,687.32",36.00%,Outlet
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,37,104,"$3,848","$1,308.32",34.00%,Outlet
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Men's Apparel,47,114,"$5,358","$1,982.46",37.00%,Outlet
Amazon,1185732,19-Jun-21,Northeast,New Hampshire,Manchester,Women's Apparel,50,162,"$8,100","$3,402",42.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,49,224,"$10,976","$4,609.92",42.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,47,149,"$7,003","$3,081.32",44.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,37,128,"$4,736","$1,704.96",36.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,39,107,"$4,173","$1,460.55",35.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Men's Apparel,47,119,"$5,593","$2,069.41",37.00%,Outlet
Amazon,1185732,17-Jul-21,Northeast,New Hampshire,Manchester,Women's Apparel,47,163,"$7,661","$3,064.4",40.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,48,203,"$9,744","$4,482.24",46.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,39,135,"$5,265","$2,474.55",47.00%,Outlet
Amazon,1185732,18-Aug-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,39,113,"$4,407","$1,542.45",35.00%,Outlet
